contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,has_crb,reference_coverage,hits
TRINITY_DN22_c0_g1_i1,350,0.471429,-0.054545,-0.091892,44,2.269378,71,0.07959,false,NA,NA
TRINITY_DN29_c0_g1_i1,312,0.435897,0.088235,0.056818,33,2.244115,55,0.07251,true,0.503247,N00093
TRINITY_DN0_c0_g1_i10,423,0.453901,0.0,0.038961,40,1.835938,68,0.093018,true,0.6,N00499
TRINITY_DN0_c0_g1_i13,401,0.448878,0.066667,0.076923,34,1.690724,62,0.087646,false,NA,NA
TRINITY_DN0_c0_g1_i15,425,0.442353,0.021277,0.021097,39,1.876698,63,0.09375,false,NA,NA
TRINITY_DN0_c0_g1_i16,341,0.478006,0.067485,0.11236,35,1.805051,62,0.076172,false,NA,NA
TRINITY_DN0_c0_g1_i17,831,0.406739,-0.011834,0.070994,63,1.833281,92,0.168213,true,0.915663,N01548
TRINITY_DN0_c0_g1_i18,810,0.408642,-0.021148,0.048017,58,1.715976,90,0.164063,true,0.92905,N01548
TRINITY_DN0_c0_g1_i20,501,0.463074,0.051724,0.055762,48,1.791952,93,0.108887,true,0.573383,N00980
TRINITY_DN0_c0_g1_i22,835,0.401198,-0.032836,0.056,60,1.787626,88,0.164795,true,0.918883,N01545
TRINITY_DN0_c0_g1_i23,324,0.425926,0.0,0.043011,22,1.497164,73,0.072266,false,NA,NA
TRINITY_DN0_c0_g1_i24,438,0.47032,0.048544,0.051724,42,1.738095,87,0.098389,true,0.687273,N01547
TRINITY_DN0_c0_g1_i27,819,0.411477,-0.038576,0.058091,58,1.675556,122,0.164551,true,0.960106,N01545
TRINITY_DN0_c0_g1_i28,410,0.465854,0.005236,0.068493,35,1.573465,112,0.090332,true,0.533245,N01545
TRINITY_DN0_c0_g1_i29,811,0.406905,0.0,0.064449,57,1.697961,141,0.165527,true,0.902985,N00980
TRINITY_DN0_c0_g1_i31,415,0.440964,0.04918,0.086207,41,2.037237,66,0.092529,true,0.503185,N00078
TRINITY_DN0_c0_g1_i33,832,0.407452,-0.032448,0.042596,63,1.826341,94,0.169922,true,0.903054,N01544
TRINITY_DN0_c0_g1_i34,409,0.425428,0.08046,0.07234,38,2.066755,61,0.091064,false,NA,NA
TRINITY_DN0_c0_g1_i35,395,0.460759,0.021978,0.032864,35,1.670291,59,0.086914,false,NA,NA
TRINITY_DN0_c0_g1_i36,815,0.396319,-0.01548,0.065041,61,1.906542,92,0.16626,true,0.945114,N01548
TRINITY_DN0_c0_g1_i37,405,0.454321,-0.043478,0.085973,35,1.677912,78,0.091797,false,NA,NA
TRINITY_DN0_c0_g1_i39,402,0.452736,0.065934,0.072727,34,1.657732,122,0.090332,false,NA,NA
TRINITY_DN0_c0_g1_i4,406,0.445813,-0.027624,0.084444,35,1.736315,58,0.092529,false,NA,NA
TRINITY_DN0_c0_g1_i40,507,0.467456,-0.029536,0.066667,49,1.770706,89,0.114014,true,0.969121,N00446
TRINITY_DN0_c0_g1_i43,388,0.438144,-0.023529,0.009174,35,1.880626,66,0.085205,false,NA,NA
TRINITY_DN0_c0_g1_i44,331,0.435045,-0.013889,0.058824,25,1.596566,66,0.074219,false,NA,NA
TRINITY_DN0_c0_g1_i45,344,0.459302,0.012658,0.086022,30,1.653846,69,0.077881,true,0.473684,N01550
TRINITY_DN0_c0_g1_i5,381,0.430446,-0.012195,-0.004608,32,1.813476,76,0.083008,false,NA,NA
TRINITY_DN0_c0_g1_i7,724,0.389503,-0.014184,0.081448,51,1.857624,125,0.151123,true,0.810191,N00078
TRINITY_DN0_c0_g1_i9,522,0.457854,0.037657,0.067138,53,1.940112,92,0.111816,true,0.80137,N00087
TRINITY_DN0_c2_g1_i1,218,0.330275,-0.027778,-0.136986,6,1.010039,40,0.04834,false,NA,NA
TRINITY_DN0_c2_g1_i3,255,0.368627,-0.106383,-0.15528,14,1.634615,37,0.057617,false,NA,NA
TRINITY_DN0_c2_g1_i4,411,0.3382,0.107914,-0.088235,17,1.463553,40,0.085205,false,NA,NA
TRINITY_DN0_c2_g2_i1,358,0.368715,0.015152,-0.176991,19,1.561883,37,0.077393,false,NA,NA
TRINITY_DN0_c6_g1_i1,270,0.392593,0.0,0.097561,18,1.730153,76,0.061279,false,NA,NA
TRINITY_DN46_c0_g1_i1,279,0.512545,-0.132867,0.088235,34,1.888889,92,0.063721,true,1.0,N03046
TRINITY_DN9_c0_g1_i1,259,0.517375,-0.014925,-0.04,29,1.673574,86,0.057617,true,0.622276,N00454
TRINITY_DN25_c0_g1_i1,246,0.45122,0.027027,0.022222,27,2.157895,81,0.056152,false,NA,NA
TRINITY_DN3_c0_g1_i1,236,0.313559,0.135135,0.012346,11,1.931548,41,0.051025,true,0.269231,N00081
TRINITY_DN3_c0_g1_i2,238,0.315126,0.146667,0.006135,11,1.902616,41,0.051514,false,NA,NA
TRINITY_DN3_c0_g2_i1,454,0.345815,0.057325,-0.111111,24,1.774015,41,0.0979,true,0.567669,N00990
TRINITY_DN3_c0_g2_i2,451,0.35255,0.056604,-0.116438,25,1.789683,47,0.098145,true,0.622407,N00989
TRINITY_DN3_c1_g1_i1,221,0.475113,-0.238095,0.137931,15,1.275,73,0.047363,false,NA,NA
TRINITY_DN3_c1_g1_i2,204,0.490196,0.0,0.076923,19,1.5504,67,0.047119,false,NA,NA
TRINITY_DN3_c1_g1_i3,247,0.473684,-0.264957,0.092308,16,1.241986,65,0.04834,true,0.598854,N02471
TRINITY_DN3_c1_g1_i5,309,0.478964,-0.040541,0.068323,24,1.356503,83,0.071533,true,0.849162,N00080
TRINITY_DN3_c1_g2_i1,236,0.478814,-0.097345,0.073171,21,1.567362,78,0.05249,true,0.290283,N02186
TRINITY_DN14_c0_g1_i1,440,0.365909,-0.093168,0.082437,33,2.260274,59,0.095215,true,0.526515,N02185
TRINITY_DN14_c0_g1_i2,444,0.369369,-0.097561,0.085714,32,2.133333,76,0.097412,true,0.535,N02188
TRINITY_DN14_c2_g1_i1,498,0.439759,-0.068493,-0.096774,37,1.543992,58,0.107422,true,0.635246,N01248
TRINITY_DN15_c0_g1_i1,288,0.371528,0.028037,-0.127072,17,1.711888,27,0.065918,true,0.330254,N00089
TRINITY_DN1_c0_g1_i11,381,0.51706,-0.147208,-0.076087,47,1.886536,108,0.085693,true,0.45079,N00985
TRINITY_DN1_c0_g1_i13,746,0.387399,-0.044983,-0.037199,49,1.754199,106,0.158203,true,0.870348,N00092
TRINITY_DN1_c0_g1_i14,681,0.453744,-0.113269,-0.112903,70,2.023001,102,0.146973,true,0.753408,N00096
TRINITY_DN1_c0_g1_i15,649,0.440678,-0.13986,-0.112948,65,2.104095,120,0.143555,true,0.952218,N00101
TRINITY_DN1_c0_g1_i17,231,0.359307,-0.13253,-0.189189,17,2.320922,24,0.052979,true,0.345455,N00503
TRINITY_DN1_c0_g1_i19,814,0.405405,-0.048485,-0.057851,62,1.858105,127,0.172363,true,0.972396,N00091
TRINITY_DN1_c0_g1_i2,733,0.439291,-0.093168,-0.060827,70,1.996809,126,0.157227,true,0.755196,N00089
TRINITY_DN1_c0_g1_i22,382,0.442408,-0.029586,0.051643,37,1.981217,126,0.084229,false,NA,NA
TRINITY_DN1_c0_g1_i23,435,0.468966,-0.068627,-0.038961,51,2.142443,142,0.100342,true,0.692308,N00097
TRINITY_DN1_c0_g1_i26,855,0.436257,-0.104558,-0.078838,75,1.86399,92,0.182861,true,0.992982,N00991
TRINITY_DN1_c0_g1_i28,808,0.425743,-0.063953,-0.073276,69,1.892272,98,0.172852,true,0.940351,N00991
TRINITY_DN1_c0_g1_i29,411,0.469586,-0.07772,-0.036697,48,2.131374,136,0.09375,true,0.651391,N00097
TRINITY_DN1_c0_g1_i3,822,0.405109,-0.039039,-0.034765,67,1.989668,99,0.173096,true,0.885681,N00089
TRINITY_DN1_c0_g1_i34,675,0.453333,-0.111111,-0.094851,67,1.956099,115,0.147217,true,0.784933,N00985
TRINITY_DN1_c0_g1_i36,667,0.436282,-0.134021,-0.106383,64,2.053295,119,0.145752,true,0.97227,N00099
TRINITY_DN1_c0_g1_i37,698,0.445559,-0.118971,-0.100775,67,1.961826,92,0.151611,true,0.8,N00991
TRINITY_DN1_c0_g1_i4,339,0.383481,0.0,-0.129187,21,1.68497,83,0.077637,false,NA,NA
TRINITY_DN1_c0_g1_i7,384,0.492188,-0.164021,-0.097436,46,2.032681,109,0.087646,false,NA,NA
TRINITY_DN1_c0_g1_i8,704,0.443182,-0.108974,-0.071429,70,2.04932,126,0.152344,true,0.73903,N00089
TRINITY_DN1_c0_g1_i9,385,0.496104,-0.057592,-0.072165,45,1.905941,125,0.087158,true,0.461725,N00985
TRINITY_DN1_c1_g1_i1,717,0.389121,0.053763,-0.091324,43,1.588899,112,0.146973,true,0.814302,N02183
TRINITY_DN1_c1_g1_i2,687,0.387191,0.045113,-0.111639,41,1.595593,102,0.145996,true,0.788849,N00986
TRINITY_DN1_c1_g2_i1,250,0.352,0.045455,0.135802,16,2.070393,41,0.056885,false,NA,NA
TRINITY_DN1_c1_g3_i1,211,0.450237,-0.136842,0.0,24,2.287263,70,0.048096,false,NA,NA
TRINITY_DN1_c4_g1_i1,318,0.393082,0.088,0.160622,25,2.051084,39,0.072998,false,NA,NA
TRINITY_DN1_c4_g2_i1,213,0.333333,-0.014085,0.084507,10,1.690476,43,0.050049,false,NA,NA
TRINITY_DN30_c0_g1_i1,227,0.480176,-0.155963,0.067797,24,1.879917,67,0.050781,false,NA,NA
TRINITY_DN30_c0_g2_i1,202,0.49505,-0.22,0.039216,19,1.613283,66,0.046143,false,NA,NA
TRINITY_DN30_c0_g2_i2,202,0.5,-0.148515,0.029703,20,1.619888,66,0.045898,false,NA,NA
TRINITY_DN37_c0_g1_i2,371,0.374663,-0.007194,-0.146552,20,1.536232,43,0.081543,true,0.463918,N00199
TRINITY_DN37_c0_g1_i3,250,0.34,0.105882,-0.163636,7,0.979843,57,0.056396,false,NA,NA
TRINITY_DN37_c0_g1_i4,236,0.398305,0.0,-0.15493,13,1.388864,52,0.051514,false,NA,NA
TRINITY_DN7_c0_g1_i2,709,0.414669,0.006803,0.089157,54,1.771844,59,0.148682,true,0.810367,N00054
TRINITY_DN7_c0_g1_i4,755,0.415894,0.006369,0.056689,57,1.745983,68,0.1521,true,0.828676,N00079
TRINITY_DN7_c0_g2_i1,390,0.487179,0.010526,0.06,39,1.685505,90,0.086182,true,0.475,N02188
